chromosome,position,stringtie_id,remove_st,DTS_checked,WRF_checked,spliced_in_intron,isoseq_hq_id,pinfish_id,isoseq_singleton_id,manual,NCBItxome,PleuroTranscripts,augustus,gene_name,interesting,comment,Timestamp
c3,3381572,B1_LR.2686,y,y,,,,,,,,,,,,fused by stringtie,
c3,3387845,,,y,,,PB.4217.3,,,,,,,,,,
c3,3390030,,,y,,,PB.4217.6,,,,,,,,,,
c3,3390030,B1_LR.2687,y,y,,,,,,,,,,,,,
c3,3392578,,,y,,,PB.4217.7,,,,,,,,,,
c3,3395958,B1_LR.2688,,y,,,,,,,,,,,,,
c3,3423149,B1_LR.2689,,y,,,,,,,,,,,,,
c3,3426881,,,y,,,,d8a7d7cc-cb8c-41de-b721-7936b0fc70a2,,,,,,,,,
c3,3430781,,,y,,,,,,,GHXS01081026.1,,,,,,44064
c3,3436967,B1_LR.2690,,y,,,,,,,,,,,,,
c3,3439728,B1_LR.2691,,y,,,PB.4222.1,,,,,,,,,,
c3,3456683,B1_LR.2692,,y,,,,,,,,,,,,REVERSE STRAND,
c3,3458732,B1_LR.2693,,y,,,PB.4224.2,,,,,,,,,,
c3,3464091,B1_LR.2694,,y,,,,,,,,,,,,,
c3,3485930,B1_LR.2695,,y,,,,,,,,,,,,,
c3,3485930,B1_LR.2696,y,y,,,,,,,,,,,,,
c3,3487466,,,y,,,,,,,,scaffold1549_1_size21297_gene_12659Barcelona,,,,,44064
c3,3502743,,,y,,,,,,,,scaffold9696_1_size2312_gene_32796Barcelona,,,,,44064
c3,3518262,,,y,,,PB.4228.1,,,,,,,,,,
c3,3529262,,,,y,,"PB.4229.1, PB.4229.2, PB.4229.3",,,,,,,,fused,,
c3,3531167,B1_LR.2697,y,y,y,,"PB.4230.1, PB.4230.2, PB.4230.3, PB.4230.4",,,,,,,,"fusion, might bridge scaffolds in ML",,
c3,3537766,,,y,,,PB.4231.1,,,,,,,,,,
c3,3546983,B1_LR.2698,,y,,,,,,,,,,,,,
c3,3566306,B1_LR.2699,,y,,,,,,,,,,,,,
c3,3570789,,,y,,,,,,,GHXS01092452.1,,,,,,44064
c3,3580020,B1_LR.2700,,y,,,,,,,,,,,,,
c3,3580020,B1_LR.2701,y,y,,,,,,,,,,,,,
c3,3583586,,,y,,,PB.4233.1,,,,,,,,,,
c3,3583586,B1_LR.2702,y,y,,,,,,,,,,,,,
c3,3592981,,,y,,,,,PBsin.4328.1,,,,,,,,
c3,3595807,,,y,,,,,,,,scaffold4477_1_size7212_gene_23168Barcelona,,,,,44064
c3,3606077,,,y,,,,,,,,scaffold103_1_size105115_gene_1123Barcelona,,,,,44064
c3,3623932,,,y,,,,,,,GHXS01088019.1,,,,,,44064
c3,3642520,,,y,,,,,PBsin.4330.1,,,,,,,,
c3,3645077,B1_LR.2703,,y,,,,,,,,,,,,,
c3,3649571,,,y,,,PB.4236.1,,,,,,,,,,
c3,3651192,B1_LR.2704,,y,,,,,,,,,,,,,
c3,3655801,B1_LR.2705,,y,,y,,,,,,,,,,,
c3,3661878,B1_LR.2706,,y,,,,,,,,,,,,,
c3,3688860,,,y,,,,,,,,scaffold954_1_size32020_gene_8762Barcelona,,,,,44064
c3,3690035,B1_LR.2707,,y,,,,,,,,,,,,,
c3,3690780,,,y,,,,,,,GHXS01099133.1,,,,,,08/21/2020
c3,3701127,B1_LR.2708,,y,,,,,,,,,,Myosin heavy chain IIb1 muscle form,,,
c3,3701127,B1_LR.2709,y,y,,,,,,,,,,,y,operon,
c3,3718301,,,y,,,,,,,,scaffold04081_gene_6972Gainesville,,,,,44064
c3,3722926,,,y,,,,,PBsin.4337.1,,,,,,y,operon,
c3,3724238,B1_LR.2710,,y,,,,,,,,,,,y,operon,
c3,3726090,,,y,,,,,,,,scaffold02564_gene_4470Gainesville,,,,,44064
c3,3741017,B1_LR.2711,,y,,,,,,,,,,,y,operon,
c3,3741017,B1_LR.2712,y,y,,,,,,,,,,,y,operon,
c3,3746990,,,y,,,PB.4243.3,,,,,,,,y,operon,
c3,3750397,B1_LR.2713,,y,,,,,,,,,,,y,operon,
c3,3753014,B1_LR.2714,,y,,,,,,,,,,,y,operon,
c3,3755034,,,y,,,PB.4246.1,,,,,,,,y,operon,
c3,3756607,,,y,,,PB.4247.1,,,,,,,,y,operon,
c3,3756607,B1_LR.2715,y,y,,,,,,,,,,,y,operon,
c3,3756607,B1_LR.2716,y,y,,,,,,,,,,,y,operon,
c3,3757377,,,y,,,PB.4248.1,,,,,,,,y,operon,
c3,3759996,,,y,,,PB.4249.1,,,,,,,,y,operon,
c3,3763300,,,y,,,,,,,,scaffold02035_gene_3463Gainesville,,,,,44064
c3,3764141,,,y,,,,,,,,scaffold02035_gene_3465Gainesville,,,,,44064
c3,3765378,B1_LR.2717,,y,,,,,,,,,,,y,operon,
c3,3765379,,,y,,,PB.4250.5,,,,,,,,y,operon,
c3,3767098,B1_LR.2718,,y,,,,,,,,,,,y,operon,
c3,3771993,B1_LR.2719,,y,,,,,,,,,,,y,operon,
c3,3771993,B1_LR.2720,y,y,,,,,,,,,,,y,operon,
c3,3775261,,,y,,,,,PBsin.4347.4,,,,,,y,operon,
c3,3775261,B1_LR.2721,y,y,,,,,,,,,,,y,operon,
c3,3780434,,,y,,,PB.4253.6,,,,,,,,y,operon,
c3,3786438,B1_LR.2722,,y,,,,,,,,,,,y,operon,
c3,3786438,B1_LR.2723,y,y,,,,,,,,,,,y,operon,
c3,3789209,,,y,,,PB.4254.1,,,,,,,,y,operon,
c3,3792952,B1_LR.2724,,y,,,,a313d643-1cd5-4340-a98d-2da0c906dcfe,,,,,,,,,
c3,3802499,,,y,,,PB.2780.1,,,,,,,,,,
c3,3805550,B1_LR.2725,,y,,,,,,,,,,,,,
c3,3813567,B1_LR.2726,,y,,,,,,,,,,,,,
c3,3823901,B1_LR.2727,,y,,,,,,,,,,,,,
c3,3840965,B1_LR.2728,,y,,,,,,,,,,,,,
c3,3849460,B1_LR.2729,,y,,,,,,,,,,,,,
c3,3854246,B1_LR.2730,,y,,,,,,,,,,,,,
c3,3861697,B1_LR.2731,,y,,,,,,,,,,,,,
c3,3868388,B1_LR.2732,,y,,,,,,,,,,,,,
c3,3868388,B1_LR.2733,y,y,,,,,,,,,,,,,
c3,3871332,,,y,,,PB.4262.4,,,,,,,,,,
c3,3892647,B1_LR.2734,,y,,,,,,,,,,,,,
c3,3907643,B1_LR.2735,,y,,,,,,,,,,,,,
c3,3916439,B1_LR.2736,,y,,,,,,,,,,,,,
c3,3923977,,,y,,,,,PBsin.4364.6,,,,,,,,
c3,3955296,B1_LR.2737,,y,,,,,,,,,,,,,
c3,3957648,B1_LR.2738,,y,,,PB.4267.6,,,,,,,,,,
c3,3962839,,,y,,,PB.4266.1,,,,,,,,,,
c3,3972478,B1_LR.2739,,y,,,,,,,,,,,,,
c3,3972478,B1_LR.2740,y,y,,,,,,,,,,,,,
c3,3977096,,,y,,,PB.4268.1,,,,,,,,,,
c3,3979283,B1_LR.2741,,y,,,,,,,,,,,,,
c3,3982660,B1_LR.2742,,y,,,,,,,,,,,,,
c3,3986385,B1_LR.2743,,y,,,,,,,,,,,,,
c3,3989228,B1_LR.2744,,y,,,,,,,,,,,,,
c3,3997999,B1_LR.2745,,y,,,,,,,,,,,,REVERSE STRAND,
c3,3999478,B1_LR.2746,,y,,,,,,,,,,,,,
c3,4004274,,,y,,,,,PBsin.4372.1,,,,,,,,
c3,4006176,B1_LR.2747,,y,,,,,,,,,,,,,
c3,4006176,B1_LR.2748,y,y,,,,,,,,,,,,,
c3,4009978,,,y,,,PB.4275.1,,,,,,,,,,
c3,4013974,B1_LR.2749,,y,,,,,,,,,,,,REVERSE STRAND,
c3,4016616,B1_LR.2750,,y,,,,,,,,,,,,,
c3,4023467,,,y,,,PB.4277.2,,,,,,,,,,
c3,4024454,B1_LR.2751,,y,,,,,,,,,,,,,
c3,4046673,B1_LR.2752,,y,,,,,,,,,,,,,
c3,4057980,B1_LR.2753,,y,,,,,,,,,,,,,
c3,4065994,B1_LR.2754,,y,,,,,,,,,,,,,
c3,4067384,B1_LR.2755,,y,,,,,,,,,,,,FORWARD STRAND,
c3,4068951,B1_LR.2756,,y,,,,,,,,,,,,,
c3,4072082,B1_LR.2757,,y,,,,,,,,,,,,,
c3,4077392,B1_LR.2758,,y,,,,,,,,,,,y,start of antisense operon,
c3,4077392,B1_LR.2759,y,y,,,,,,,,,,,y,operon,
c3,4080461,,,y,,,PB.4287.6,,,,,,,,y,operon,
c3,4084235,B1_LR.2760,,y,,,,,,,,,,,y,operon,
c3,4088389,B1_LR.2761,,y,,,,,,,,,,,y,operon,
c3,4088389,B1_LR.2762,y,y,,,,,,,,,,,y,operon,
c3,4103122,B1_LR.2763,,y,,,PB.4287.34,,,,,,,,y,operon,
c3,4106759,,,y,,,,,PBsin.4379.23,,,,,,y,operon,
c3,4149257,,,y,,,"PB.4287.54, PB.4287.55",,,,,,,,y,operon,
c3,4149257,B1_LR.2764,y,y,,,,,,,,,,,y,operon,
c3,4153166,,,y,,,PB.4285.1,,,,,,,,y,operon,
c3,4153886,,,y,,,PB.4287.57,,,,,,,,y,operon,
c3,4153886,B1_LR.2765,y,y,,,,,,,,,,,y,operon,
c3,4156774,B1_LR.2765.1,,y,,,,,,,,,,,y,operon,
c3,4182368,B1_LR.2766,,y,,,,,,,,,,,y,operon,
c3,4188676,B1_LR.2765.2,,y,,,,,,,,,,,y,operon,
c3,4196181,B1_LR.2765.3,,y,,,,,,,,,,,y,operon,
c3,4204039,B1_LR.2767,,y,,,,,,,,,,,y,operon,
c3,4208869,,,y,,,PB.4287.96,,,,,,,,y,end of operon,
c3,4217475,B1_LR.2768,,y,,,,,,,,,,,,,
c3,4236222,B1_LR.2769,,y,y,y,,,,,,,,,split in ML2,,
c3,4236222,B1_LR.2770,y,y,,,,,,,,,,,,,
c3,4273049,,,y,,,PB.4289.1,,,,,,,,,,
c3,4274380,,,y,,,PB.4290.1,,,,,,,,,,
c3,4281281,B1_LR.2771,,y,,,,,,,,,,,,,
c3,4287970,B1_LR.2772,,y,,,,,,,,,,,,,
c3,4306000,,,y,,,,,PBsin.4387.1,,,,,,,,
c3,4310456,B1_LR.2773,,y,,,,,,,,,,,,,
c3,4310456,B1_LR.2774,y,y,,,,,,,,,,,,,
c3,4312407,,,y,,,"PB.4293.2, PB.4293.4",,,,,,,,,,
c3,4315434,,,y,,,"PB.4293.7, PB.4293.8",,,,,,,,,,
c3,4315434,B1_LR.2775,y,y,,,,,,,,,,,,,
c3,4322950,,,y,,,PB.4294,,,,,,,,,,
c3,4322950,B1_LR.2776,y,y,,,,,,,,,,,,,
c3,4324477,,,y,,,PB.4295.1,,,,,,,,,,
c3,4332596,B1_LR.2777,,y,,,,,,,,,,,,,
c3,4342660,B1_LR.2778,,y,,,,,,,,,,,,,
c3,4355371,B1_LR.2779,,y,,,,,,,,,,,,,
c3,4364713,B1_LR.2780,,y,,,,,,,,,,,,,
c3,4373194,,,y,,,,,PBsin.4396.1,,,,,,,,
c3,4404912,B1_LR.2781,,y,,,,,,,,,,,,,
c3,4409811,,,y,,,,,,,,scaffold3811_1_size9146_gene_21281Barcelona,,,,,44064
c3,4419983,B1_LR.2782,,y,,,,,,,,,,,,,
c3,4423391,B1_LR.2783,,y,,,,,,,,,,,,,
c3,4432557,B1_LR.2784,,y,,,,,,,,,,,,,
c3,4436543,,,y,,,,751eda41-3b43-4c9f-8300-24db85e552e6,,,,,,,,,
c3,4438520,B1_LR.2785,,y,,,,,,,,,,,,,
c3,4438520,B1_LR.2786,y,y,y,,,,,,,,,,,,
c3,4441772,B1_LR.2786.1,,y,y,,,,,,,,,,,,
c3,4460639,B1_LR.2787,,y,,,,,,,,,,,,,
c3,4464800,B1_LR.2786.3,,y,y,,,,,,,,,,,,
c3,4470988,B1_LR.2788,,y,,,,,,,,,,,,,
c3,4474881,,,y,,,,3d41fbc0-4d74-4e08-aed7-673ae06de535,,,,,,,,,
c3,4478450,,,y,,,,,,,,scaffold02070_gene_3524Gainesville,,,,,44064
c3,4478859,,,y,,,,,,,,scaffold45_1_size139834_gene_524Barcelona,,,,,44064
c3,4484043,,,y,,,,6e9d4b30-1a62-4dcb-bf6f-7daa14c1f7f7,,,,,,,,,
c3,4485158,B1_LR.2789,,y,,,,,,,,,,,,,
c3,4503727,B1_LR.2790,,y,,,,,,,,,,,,,
c3,4508513,B1_LR.2791,,y,,,,,,,,,,,,,
c3,4515923,,,y,,,,,PBsin.4409.1,,,,,,,,
c3,4517513,B1_LR.2792,,y,,,,,,,,,,,,,
c3,4519664,B1_LR.2793,,y,,,,,,,,,,,,,
c3,4522118,,,y,,,,,,,GHXS01050851.1,,,,,,44064
c3,4528469,B1_LR.2794,,y,,,,,,,,,,,,,
c3,4531383,B1_LR.2795,,y,,,,,,,,,,,,,
c3,4535794,,,y,,,,,PBsin.4414.1,,,,,,,,
c3,4536464,B1_LR.2796,,y,,,,,,,,,,,,,
c3,4543664,,,y,,,,,PBsin.4416.1,,,,,,,,
c3,4543664,B1_LR.2797,y,y,,,,,,,,,,,,,
c3,4546575,,,y,,,,,,,GHXS01111693.1,,,,,,44064
c3,4550198,B1_LR.2798,,y,,,,,,,,,,,,,
c3,4552654,B1_LR.2799,,y,,,,,,,,,,,,,
c3,4555378,B1_LR.2800,,y,,,,,,,,,,,,,
c3,4561692,,,y,,,PB.4309.1,,,,,,,,,,
c3,4576837,,,y,,,,,PBsin.4420.2,,,,,,,,
c3,4580832,B1_LR.2801,,y,,,,,,,,,,,,,
c3,4585701,,,y,,,,,,,GHXS01075895.1,,,,,,44064
c3,4596383,B1_LR.2802,,y,,,,,,,,,,,,,
c3,4596383,B1_LR.2803,y,y,,,,,,,,,,,,,
c3,4604125,,,y,,,PB.4312.1,,,,,,,,,,
c3,4605834,B1_LR.2804,,y,,,,,,,,,,,,,
c3,4609785,B1_LR.2805,,y,,,,,,,,,,,,,
c3,4614205,B1_LR.2806,,y,,y,,,,,,,,,,,
c3,4619101,,,y,,,,,,,GHXS01082054.1,,,,,,44064
c3,4624466,B1_LR.2807,,y,,,,,,,,,,,,,
c3,4648824,B1_LR.2808,,y,,,,,,,,,,,,,
c3,4652950,B1_LR.2809,,y,,,,,,,,,,,,,
c3,4665174,B1_LR.2810,,y,,,,,,,,,,,,,
c3,4665527,B1_LR.2811,,y,,,,,,,,,,,,,
c3,4665542,,,y,,,,,PBsin.4426.16,,,,,,,,
c3,4687996,B1_LR.2812,,y,,,,,,,,,,,,,
c3,4690638,B1_LR.2813,,y,,,,,,,,,,,,,
c3,4690638,B1_LR.2814,y,y,,,,,,,,,,,,,
c3,4701734,,,y,,,PB.4321.2,,,,,,,,,,
c3,4701734,,,y,,,PB.4321.1,,,,,,,,,,
c3,4710850,B1_LR.2814.2,,y,,,,,,,,,,,,,
c3,4710850,B1_LR.2815,y,y,,,,,,,,,,,,,
c3,4712168,B1_LR.2815.2,,y,,,PB.4322.13,,,,,,,,,,
c3,4712168,,,y,,,PB.4322.12,,,,,,,,,,
c3,4712168,B1_LR.2815.1,,y,,,,,,,,,,,,,
c3,4713032,,,y,,,,,,,GHXS01027326.1,,,,,,44064
c3,4722781,B1_LR.2816,,y,y,,PB.4323.1,,,,,,,,split in ML2,,
c3,4726443,,,y,,,,,,,,scaffold429_1_size53665_gene_4433Barcelona,,,,,44064
c3,4728830,B1_LR.2817,,y,,,PB.4322.17,,,,,,,,,,
c3,4734274,,,y,,,,,,,GHXS01032817.1,,,,,,08/21/2020
c3,4749486,B1_LR.2818,,y,,,,,,,,,,,,,
c3,4749486,B1_LR.2819,y,y,,,,,,,,,,,,,
c3,4758242,,,y,,,,883e72b8-7ad6-4899-b10e-01c4c778dff8,,,,,,,,,
c3,4763516,B1_LR.2820,,y,,,PB.4327.4,,,,,,,,,,
c3,4777347,B1_LR.2821,,y,,,PB.4328.1,,,,,,,,,,
c3,4781454,,,y,,,,,PBsin.4431.1,,,,,,,,
c3,4785750,,,y,,,,060c715c-4c64-4dc2-8064-3075e2ce229c,,,,,,,,,
c3,4794232,,,y,,,,,PBsin.4427.48,,,,,,,,
c3,4799965,B1_LR.2822,,y,,,,,,,,,,,,,
c3,4811222,B1_LR.2823,,y,,,,,,,,,,,,,
c3,4814898,,,y,,,,,PBsin.4433.1,,,,,,,,
c3,4816147,,,y,,,,,,,GHXS01112786.1,,,,,,08/21/2020
c3,4824581,B1_LR.2824,,y,,,,,,,,,,,,,
c3,4831667,B1_LR.2825,,y,,,,,,,,,,,,,
c3,4839565,B1_LR.2826,,y,,,"PB.4332.2, PB.4332.1",,,,,,,,,,
c3,4845807,B1_LR.2827,,y,,,,,,,,,,,,,
c3,4860391,B1_LR.2828,,y,,,,,,,,,,,,,
c3,4864063,B1_LR.2829,,y,,,,,,,,,,,,,
c3,4864063,B1_LR.2830,y,y,,,,,,,,,,,,,
c3,4870261,,,y,,,,f12668df-c5c4-428f-95d4-765f94fb70a6,,,,,,,,,
c3,4870261,B1_LR.2831,y,y,,,,,,,,,,,y,operon,
c3,4882074,,,y,,,PB.4336.1,,,,,,,,y,operon,
c3,4884856,,,y,,,PB.4337.1,,,,,,,,y,operon,
c3,4886957,B1_LR.2832,,y,,,,,,,,,,,y,operon,
c3,4891498,,,y,,,,,,,,scaffold318_1_size62915_gene_3320Barcelona,,,,,44064
c3,4894317,,,y,,,PB.4339.1,,,,,,,,y,operon,
c3,4894317,B1_LR.2833,y,y,,,,,,,,,,,y,operon,
c3,4897605,,,y,,,PB.4340.1,,,,,,,,y,operon,
c3,4900521,B1_LR.2834,,y,,,,,,,,,,,y,operon,
c3,4900521,B1_LR.2835,y,y,,,,,,,,,,,,,
c3,4908594,,,y,,,PB.4342.1,,,,,,,,,,
c3,4909707,B1_LR.2836,,y,,,,,,,,,,,,,
c3,4917988,,,y,,,PB.4344.1,,,,,,,,y,operon,
c3,4920680,,,y,,,,,,,,scaffold1521_1_size21589_gene_12454Barcelona,,,,,44064
c3,4924143,,,y,,,PB.4345.1,,,,,,,,y,operon start,
c3,4924143,B1_LR.2837,y,y,,,,,,,,,,,y,operon,
c3,4925634,B1_LR.2838,,y,,,,,,,,,,,y,operon,
c3,4931006,B1_LR.2839,,y,,,,,,,,,,,y,operon,
c3,4938093,B1_LR.2840,,y,,,,,,,,,,,y,operon,
c3,4950039,,,y,,,,,,,,scaffold2631_1_size12795_gene_17463Barcelona,,,,,44064
c3,4953839,B1_LR.2841,,y,y,,,,,,,,,,split in ML2,operon,
c3,4978551,,,y,,,,,,,,C4285652_gene_16728Marineland,,,,,08/21/2020
c3,4985098,B1_LR.2842,,y,,,,,,,,,,,y,operon,
c3,4987862,B1_LR.2843,,y,,,,,,,,,,,y,operon,
c3,4987862,B1_LR.2844,y,y,,,,,,,,,,,,,
c3,5000638,B1_LR.2845,,y,,,,,,,,,,,,,
c3,5011406,B1_LR.2846,,y,,,,,,,,,,,,,
c3,5011406,B1_LR.2847,y,y,,,,,,,,,,,,,
c3,5011406,,,y,,,,,PBsin.4458.4,,,,,,,,
c3,5013249,,,y,,,,,PBsin.4457.1,,,,,,,,
c3,5025702,,,y,,,,,,,,scaffold05807_gene_9702Gainesville,,,,,44064
c3,5027251,B1_LR.2848,,y,,,,,,,,,,,,,
c3,5027251,B1_LR.2849,y,y,,,,,,,,,,,,fused in stringtie,
c3,5032173,,,y,,,PB.4354.1,,,,,,,,,,
c3,5036315,,,y,,,PB.4355,,,,,,,,,,
c3,5039845,B1_LR.2850,,y,,,,,,,,,,,,,
c3,5049550,B1_LR.2851,,y,,antisense,,,,,,,,,,,
c3,5049550,B1_LR.2852,y,y,,,,,,,,,,,,,
c3,5064661,,,y,,,PB.4358.1,,,,,,,,,,
c3,5072343,B1_LR.2853,y,y,,,PB.4359.1,,,,,,,,,,
c3,5072343,B1_LR.2854,y,y,,,,,,,,,,,y,start of operon,
c3,5075533,B1_LR.2854.3,,y,y,,PB.4360.1,,,,,,,,,,
c3,5075533,B1_LR.2855,y,y,,,,,,,,,,,,,
c3,5080521,B1_LR.2855.2,,y,,,,,,,,,,,,,
c3,5097458,B1_LR.2856,,y,y,,PB.4361.4,,,,,,,,,,
c3,5106078,,,y,,,,,PBsin.4466.59,,,,,,,,
c3,5112599,,,y,,,,,PBsin.4466.60,,,,,,,,
c3,5150437,B1_LR.2857,,y,,,,,,,,,,,,,
c3,5154598,B1_LR.2858,,y,,,,,,,,,,,,,
c3,5154598,B1_LR.2859,y,y,,,,,,,,,,,,,
c3,5157224,,,y,,,PB.4364.1,,,,,,,,,,
c3,5162169,B1_LR.2860,,y,,,PB.4366.1,,,,,,,,,,
c3,5165880,B1_LR.2861,,y,,,,,,,,,,,,,
c3,5173855,,,y,,,,,PBsin.4466.65,,,,,,,,
c3,5176864,B1_LR.2862,,y,,,,,,,,,,,,,
c3,5181701,B1_LR.2863,,y,,,,,,,,,,,,,
c3,5184622,B1_LR.2864,,y,,,,,,,,,,,,,
c3,5193283,,,y,,,,,PBsin.4470.1,,,,,,,,
c3,5193883,B1_LR.2865,,y,,,,,,,,,,,,,
c3,5205501,B1_LR.2866,,y,,,,,,,,,,,,,
c3,5205501,B1_LR.2867,y,y,,,,,,,,,,,,,
c3,5217737,,,y,,,,,,,,scaffold17623_1_size960_gene_43072Barcelona,,,,,44064
c3,5219866,,,y,,,,,PBsin.4472.1,,,,,,,,
c3,5219866,B1_LR.2868,y,y,,,,,,,,,,,,,
c3,5231469,,,y,,,,,PBsin.4473.1,,,,,,,,
c3,5234925,,,y,,,PB.4373.1,,,,,,,,,,
c3,5236968,,,y,,,PB.4374.1,,,,,,,,,,
c3,5240505,B1_LR.2869,,y,,,,,,,,,,,,,
c3,5248318,B1_LR.2870,,y,,,,,,,,,,,,,
c3,5254263,B1_LR.2871,,y,,,,,,,,,,,,,
c3,5258302,,,y,,,,,,,,scaffold2722_1_size12284_gene_17819Barcelona,,,,,44064
c3,5261776,B1_LR.2872,,y,,,,,,,,,,,,,
c3,5272137,,,y,,,,,,,,scaffold01919_gene_3277Gainesville,,,,,44064
c3,5284360,B1_LR.2873,,y,,,,,,,,,,,,,
c3,5294998,B1_LR.2874,,y,,,,,,,,,,,,,
c3,5296849,B1_LR.2875,,y,,,,,,,,,,,,,
c3,5296849,B1_LR.2876,y,y,,,,,,,,,,,y,start of operon,
c3,5303416,B1_LR.2876.1,,y,,,,,,,,,,,y,operon,
c3,5316099,B1_LR.2877,,y,,,,,,,,,,,y,operon,
c3,5318681,B1_LR.2876.2,,y,,,,,,,,,,,y,operon,
c3,5337073,,,y,,,,,,,GHXS01054205.1,,,,,,44064
c3,5338063,,,y,,,,,,,GHXS01029913.1,,,,,,44064
c3,5340759,"B1_LR.2876.4, B1_LR.2876.5",,y,,,,,,,,,,,y,end of operon,
c3,5360746,B1_LR.2878,,y,,,,289ae0fb-711f-482e-8d39-0646bab5476c,,,,,,,,,
c3,5368279,B1_LR.2879,,y,,,,,,,,,,,,,
c3,5376299,B1_LR.2880,,y,,,,,,,,,,,,,
c3,5381778,,,y,,,,8c06eedb-9aa4-4919-9e0e-2c0f970ed46e,,,,,,,,,
c3,5387390,,,y,,,,,PBsin.4484.2,,,,,,,,
c3,5400056,B1_LR.2881,,y,,,,,,,,,,,,,
c3,5405646,B1_LR.2882,,y,,,,,,,,,,,y,FORWARD STRAND start of operon,
c3,5405646,B1_LR.2883,y,y,,,,,,,,,,,y,operon,
c3,5406853,,,y,,,PB.4386.1,,,,,,,,y,operon,
c3,5423016,,,y,,,PB.4387.1,,,,,,,,y,operon,
c3,5424113,,,y,,,PB.4388,,,,,,,,y,operon,
c3,5424113,B1_LR.2884,y,y,,,,,,,,,,,y,operon,
c3,5427659,,,y,,,PB.4389,,,,,,,,y,operon,
c3,5429998,,,y,,,PB.4390,,,,,,,,y,operon,
c3,5436299,B1_LR.2885,,y,,,,,,,,,,,y,end of operon,
c3,5450095,,,y,,,,,,,GHXS01080988.1,,,,,,44064
c3,5452050,B1_LR.2886,,y,,,,,,,,,,,,,
c3,5462056,,,y,,,,,,,,scaffold1483_1_size22184_gene_12263Barcelona,,,,,44064
c3,5482536,B1_LR.2887,,y,,,,,,,,,,,,,
c3,5487398,B1_LR.2888,,y,,,,,,,,,,,,,
c3,5487398,B1_LR.2889,y,y,y,,,,,,,,,,,,
c3,5492830,B1_LR.2889.1,,y,,,,,,,,,,,,,
c3,5511553,B1_LR.2890,,y,,,,,,,,,,,,,
c3,5516620,B1_LR.2891,,y,,,,,,,,,,,,,
c3,5517408,B1_LR.2892,,y,,,,,,,,,,,,,
c3,5525950,,,y,,,,,,,,scaffold1923_1_size17311_gene_14577Barcelona,,,,,44064
c3,5529702,,,y,,,,199ac6e6-b628-4c01-944a-c0b241f0ace3,,,,,,,,,
c3,5540904,B1_LR.2893,,y,,,,,,,,,,,,,
c3,5550794,B1_LR.2894,,y,,,,,,,,,,,,,
c3,5560781,,,y,,,,,,,,scaffold2366_1_size14175_gene_16473Barcelona,,,,,44064
c3,5563981,,,y,,,,,,,,scaffold2366_1_size14175_gene_16476Barcelona,,,,,44064
c3,5573079,B1_LR.2889.2,,y,y,,,,,,,,,,,,
c3,5573079,B1_LR.2895,y,y,y,,,,,,,,,,,,
c3,5579678,,,y,,,,,,,,scaffold1136_1_size28075_gene_10013Barcelona,,,,,44064
c3,5586437,"B1_LR.2895.1, B1_LR.2895.2, B1_LR.2895.3",,y,y,,,,,,,,,,,,
c3,5625513,B1_LR.2896,,y,,,,,,,,,,,,,
c3,5629956,B1_LR.2897,,y,,,,,,,,,,,,,
c3,5639098,"B1_LR.2895.4, B1_LR.2895.5",,y,y,,,,,,,,,,44058.48819,,
c3,5657020,B1_LR.2898,,y,,,,,,,,,,,,,
c3,5657020,B1_LR.2899,y,y,,,,,,,,,,,,,
c3,5659047,,,y,,,PB.4405.1,,,,,,,,,,
c3,5661687,B1_LR.2900,,y,,,PB.4406.1,,,,,,,,,,
c3,5662990,B1_LR.2901,,y,,,,,PBsin.4504.1,,,,,,,,
c3,5665256,B1_LR.2902,,y,,,,,,,,,,,,,
c3,5665256,B1_LR.2903,y,y,,,,,,,,,,,,,
c3,5669657,"B1_LR.2903.1, B1_LR.2903.2, B1_LR.2903.4",,y,,,,,,,,,,,,fused in stringtie,
c3,5673414,B1_LR.2903.5,,y,,,,,,,,,,,,,
c3,5673414,B1_LR.2904,y,y,,,,,,,,,,,,,
c3,5678791,,,y,,,PB.4409.2,,,,,,,,,,
c3,5683758,,,y,,,,ccdaa889-3c4d-4e64-af43-2f47bbdcfa6d,,,,,,,,,
c3,5683758,B1_LR.2905,y,y,,,,,,,,,,,,fused in stringtie,
c3,5691592,,,y,,,,,,,GHXS01093907.1,,,,,,08/21/2020
c3,5700500,,,y,,,PB.4410.1,,,,,,,,,,
c3,5704926,,,y,,,,,PBsin.4508.1,,,,,,,,
c3,5706233,B1_LR.2906,,y,,,,,,,,,,,,,
c3,5706233,B1_LR.2907,y,y,,,,,,,,,,,,FORWARD STRAND,
c3,5726081,B1_LR.2908,,y,,,,,,,,,,,,,
c3,5733488,B1_LR.2909,,y,,,,,,,,,,,,,
c3,5745739,B1_LR.2910,,y,,,,,,,,,,,,,
c3,5757273,B1_LR.2911,,y,,,,,,,,,,,,,
c3,5761809,,,y,,,,,PBsin.4512.1,,,,,,,,
c3,5763565,,,y,,,,,PBsin.4513.1,,,,,,,,
c3,5767914,B1_LR.2912,,y,,,,,,,,,,,,,
c3,5767914,B1_LR.2913,y,y,,,,,,,,,,,,,
c3,5776540,,,y,,,PB.4419.1,,,,,,,,,,
c3,5780026,B1_LR.2914,,y,,,,,,,,,,,,,
c3,5790321,B1_LR.2915,,y,,,,,,,,,,,,,
