# <don't delete this hash char. this is a comment line.,,,,,ANNOTATIONS HERE - Each column corresponds to one file on github,,,,,,,,,
chromosome,stringtie_id,remove_st,DTS_checked,WRF_checked,spliced_in_intron,isoseq_hq_id,pinfish_id,isoseq_singleton_id,manual,augustus,gene_name,interesting,comment,Timestamp
c5,B1_LR.4660,y,y,,,PB.5937.1,,,,,,,no direction from stringtie,
c5,B1_LR.4661,y,y,y,,PB.5939.20,,,,,Similar to spatacsin,,,
c5,B1_LR.4662,y,y,,,,69202ed9-7aa5-45e0-b755-a79366eb5592,,,,,,,
c5,B1_LR.4663,y,y,,,PB.5940.1,,,,,,,,
c5,B1_LR.4664,y,y,y,,"PB.5941.3, PB.5941.4",,,,,,,fusion,
c5,,,,y,,,,PBsin.5984.8,,,,,fused in stringtie,
c5,B1_LR.4665,y,y,,,PB.5942.1,,,,,,,no direction from stringtie,
c5,B1_LR.4666,,y,,,,,,,,,,,
c5,B1_LR.4667,,y,,,,,,,,,,contains multiple proteins,
c5,B1_LR.4668,y,y,,,PB.5945.2,,,,,,,,
c5,,,y,,,,,PBsin.5990.1,,,,,,
c5,B1_LR.4669,,y,,,,,,,,,,,
c5,B1_LR.4670,,y,,,,,,,,,,,
c5,B1_LR.4671,,y,,,,,,,,,,,
c5,B1_LR.4672,y,y,,,,,,,,,,incorrectly split,
c5,B1_LR.4673,y,y,,,,,,,,,,incorrectly split,
c5,B1_LR.4674,y,y,,,,13c64e58-2921-4415-a472-47a6acdbba69,,,,,,,
c5,B1_LR.4675,y,y,,,,ec5a6c13-9bf3-406d-9128-f3fb59b808a3,,,,,,,
c5,B1_LR.4676,,y,,,,,,,,,,,
c5,B1_LR.4677,y,y,,,PB.5952.21,,,,,,,,
c5,,,y,,,PB.5952.24,,,,,,,,
c5,,,y,,,PB.5952.25,,,,,,,,
c5,,,y,,,PB.5952.26,,,,,,,,
c5,,,y,,,"PB.5952.27, PB.5952.29, PB.5952.32",,,,,,,,
c5,,,y,,,PB.5952.33,,,,,,,,
c5,,,y,,,PB.5952.35,,,,,,,,
c5,,,y,,,PB.5952.36,,,,,,,,
c5,,,y,,,"PB.5952.37, PB.5952.39",,,,,,,,
c5,,,y,,,"PB.5952.41, PB.5952.42, PB.5952.43",,,,,,,,
c5,,,y,,,"PB.5952.45, PB.5952.47, PB.5952.46, PB.5952.48",,,,,,,,
c5,,,y,,,"PB.5952.50, PB.5952.49",,,,,,,,
c5,,,y,,,PB.5952.53,,,,,,,,
c5,,,y,,,PB.5952.54,,,,,,,,
c5,,,y,,,PB.5952.55,,,,,,,,
c5,,,y,,,PB.5952.57,,,,,,,,
c5,,,y,,,"PB.5952.58, PB.5952.63, PB.5952.64",,,,,,,,
c5,B1_LR.4678,y,y,,,,,,,,,,,
c5,B1_LR.4679,y,y,,,,,,,,,,,
c5,B1_LR.4680,y,y,,,,,,,,,,,
c5,B1_LR.4681,,y,,,,,,,,,,,
c5,B1_LR.4682,y,y,,,,,,,,,,,
c5,B1_LR.4683,,y,,,PB.5952.66,,,,,,,,
c5,B1_LR.4684,,y,,,,,,,,,,,
c5,B1_LR.4685,,y,,,,,,,,,,,
c5,B1_LR.4686,,y,,,,,,,,,,,
c5,B1_LR.4687,,y,,,,,,,,,,,
c5,B1_LR.4688,,y,,,,,,,,,,,
c5,B1_LR.4689,,y,,,,,,,,,,,
c5,B1_LR.4690,y,y,,,"PB.5956.2, PB.5957.1",,,,,,,fused and wrong direction,
c5,B1_LR.4691,,y,,,,,,,,,,,
c5,B1_LR.4692,y,y,,,,,,,,,,,
c5,,,y,,,PB.5959.1,,,,,,,,
c5,,,y,,,PB.5960.1,,,,,,,,
c5,B1_LR.4693,,y,,,,,,,,,,,
c5,B1_LR.4694,,y,,,,,,,,,,,
c5,B1_LR.4695,,y,,,,,,,,,,,
c5,,,y,,,PB.5964.1,,,,,,,,
c5,B1_LR.4696,,y,,,,,,,,,,,
c5,B1_LR.4697,y,y,,,,,,,,,,fused,
c5,"B1_LR.4697.1, B1_LR.4697.2, B1_LR.4697.3",,y,,,,,,,,,,,
c5,,,y,,,PB.5966.28,,,,,,,,
c5,,,y,,,PB.5966.30,,,,,,,,
c5,B1_LR.4698,,y,,,,,,,,,,,
c5,B1_LR.4699,,y,,,,,,,,,,,
c5,B1_LR.4700,,y,,,,,,,,,,,
c5,,,y,,,PB.5970.2,,,,,,,,
c5,,,y,,,PB.5971.1,,,,,,,,
c5,B1_LR.4701,,y,,,,,,,,,,,
c5,B1_LR.4702,,y,,,,,PBsin.6017.1,,,,,,
c5,B1_LR.4703,y,y,,,PB.5974.1,,,,,,,,
c5,B1_LR.4704,,y,,,PB.5975.1,,,,,,,,
c5,B1_LR.4705,,y,,,PB.5976.1,,,,,,,,
c5,B1_LR.4706,,y,,,,,,,,,,,
c5,B1_LR.4707,,y,,,PB.5979.1,,,,,,,,
c5,B1_LR.4708,,y,,,,,,,,,,,
c5,B1_LR.4709,y,y,,,,,,,,,,fusion,
c5,,,y,,,PB.5981.2,,,,,,,,
c5,,,y,,,,c6928a85-c3da-4d73-b901-4655a36b107d,,,,,,,
c5,B1_LR.4710,,y,,,,,,,,,,,
c5,B1_LR.4711,y,y,,,PB.5983.1,,,,,,,,
c5,B1_LR.4712,y,y,,,PB.5984.1,,,,,,,,
c5,B1_LR.4713,y,y,,,PB.5985.1,,,,,,,,
c5,B1_LR.4714,,y,,,,,,,,,,,
c5,,,y,,,,,PBsin.6029.1,,,,,,
c5,B1_LR.4715,,y,,,,,,,,,,,
c5,B1_LR.4716,,y,,,,,,,,,,,
c5,B1_LR.4717,,y,,,,,,,,,,,
c5,B1_LR.4718,y,y,,,PB.5989.10,,,,,,,fused in stringtie,
c5,,,y,,,PB.5990,,,,,,,,
c5,B1_LR.4719,,y,,,,,,,,,,,
c5,,,y,,,,,PBsin.6033.1,,,,,,
c5,B1_LR.4720,,y,,,,,,,,,,,
c5,B1_LR.4721,,y,,,,,,,,,,,
c5,B1_LR.4722,y,y,,,PB.5994.1,,,,,,,,
c5,,,y,,,,,PBsin.6036.2,,,,,,
c5,B1_LR.4723,,y,,,,,,,,,,,
c5,B1_LR.4724,y,y,,,,,,,,,,,
c5,B1_LR.4724.1,,y,,,,,,,,,,,
c5,,,y,,,,,PBsin.6042.14,,,,,,
c5,B1_LR.4725,,y,,,,,,,,,,,
c5,B1_LR.4726,,y,,,,,,,,,,,
c5,B1_LR.4727,,y,,,,,,,,,,,
c5,B1_LR.4728,,y,,,,,,,,,,,
c5,B1_LR.4729,,y,,,,,,,,,,,
c5,B1_LR.4730,,y,,,,,,,,,,,
c5,B1_LR.4731,y,y,,,PB.6002.1,,,,,,,,
c5,,,y,,,PB.6003.1,,,,,,,,
c5,B1_LR.4732,,y,,,,,,,,,,,
c5,,,y,,,PB.6005.1,,,,,,,,
c5,,,y,,,PB.6006.1,,,,,,,,
c5,,,y,,,PB.6007.1,,,,,,,,
c5,B1_LR.4733,,y,,,,,,,,,,,
c5,B1_LR.4734,,y,,,,,,,,,,,
c5,B1_LR.4735,,y,,,,,,,,,,,
c5,B1_LR.4736,,y,,,,,,,,,,,
c5,B1_LR.4737,,y,,,,,,,,,,,
c5,,,y,,,,,PBsin.6046.1,,,,,,
c5,,,y,,,,,"PBsin.6048.15, PBsin.6048.17",,,,,,
c5,B1_LR.4738,,y,,,,,,,,,,,
c5,B1_LR.4739,,y,,,,,,,,,,,
c5,B1_LR.4740,y,y,,,PB.6015.1,,,,,,,,
c5,B1_LR.4741,,y,,,,,,,,,,,
c5,B1_LR.4742,,y,,,,,,,,,,,
c5,,,y,,,PB.6018.2,,,,,,,,
c5,B1_LR.4743,,y,,,,,,,,,,,
c5,B1_LR.4744,,y,,,,,,,,,,,
c5,B1_LR.4745,,y,,,,,,,,,,,
c5,B1_LR.4746,,y,,,,,,,,,,,
c5,B1_LR.4747,,y,,,,,,,,,,,
c5,B1_LR.4748,,y,,,,,,,,,,,
c5,B1_LR.4749,,y,,,,,,,,,,,
c5,,,y,,,,,PBsin.6055.1,,,,,,
c5,B1_LR.4750,y,y,,,,,,,,,,,
c5,B1_LR.4751,y,y,,,,,,,,,,,
c5,B1_LR.4752,y,y,,,,,,,,,,,
c5,B1_LR.4753,,y,,,,,,,,,,,
c5,B1_LR.4754,,y,,,,,,,,,,,
c5,B1_LR.4755,,y,,,,,,,,,,,
c5,B1_LR.4756,,y,,,,,,,,,,,
c5,B1_LR.4757,,y,,,,,,,,,,,
c5,B1_LR.4758,y,y,,,PB.6029.1,,,,,,,fused,
c5,,,y,,,PB.6030.1,,,,,,,,
c5,,,y,,,PB.6030.3,,,,,,,,
c5,B1_LR.4759,,y,,,,,,,,,,,
c5,B1_LR.4760,,y,,,,,,,,,,,
c5,B1_LR.4761,,y,,,,,,,,,,,
c5,,,y,,,PB.6033.2,,,,,,,,
c5,B1_LR.4762,,y,,,,,,,,,,,
c5,,,y,,,PB.6035.8,,,,,,,,
c5,B1_LR.4763,,y,,,,,,,,,,,
c5,,,y,,,PB.6036.7,,,,,,,,
c5,B1_LR.4764,,y,,,,,,,,,,,
c5,,,y,,,,711b0e7b-34b2-4873-967e-42c1b1015628,,,,,,,
c5,B1_LR.4765,,y,,,,,,,,,,,
c5,B1_LR.4766,y,y,,,PB.6039.1,,,,,,,no direction,
c5,B1_LR.4767,,y,,,,,,,,,,,
c5,,,y,,,PB.6040.3,,,,,,,,
c5,B1_LR.4768,y,y,,,,,,,,,,fused,
c5,,,y,,,PB.6041.1,,,,,,,,
c5,,,y,,,,980206f6-c417-4af8-8f85-75f066fe6964,,,,,,,
c5,,,y,,,PB.6041.5,,,,,,,,
c5,B1_LR.4769,y,y,,,PB.6042.1,,,,,,,,
c5,B1_LR.4770,,y,,,,,,,,,,,
c5,B1_LR.4771,,y,,,,,,,,,,,
c5,B1_LR.4772,,y,,,,,,,,,,,
c5,B1_LR.4773,y,y,,,,,,,,,,fused,
c5,B1_LR.4774,,y,,,,,,,,,,,
c5,B1_LR.4775,,y,,,,,,,,,,,
c5,B1_LR.4776,,y,,,,,,,,,,,
c5,B1_LR.4777,y,y,,,PB.6050.1,,,,,,,,
c5,,,y,,,PB.6047,,,,,,,,
c5,,,y,,,PB.6052,,,,,,,,
c5,,,y,,,PB.6053.1,,,,,,,,
c5,B1_LR.4778,,y,,,,,,,,,,,
c5,B1_LR.4779,,y,,,,,,,,,,,
c5,B1_LR.4780,,y,,,,,,,,,,,
c5,B1_LR.4781,,y,,,,,,,,,,,
c5,B1_LR.4782,y,y,,,PB.6057.1,,,,,,,,
c5,B1_LR.4783,,y,,,,,,,,,,,
c5,B1_LR.4784,y,y,,,,,,,,,,,
c5,B1_LR.4785,,y,,,,,,,,,,,
c5,B1_LR.4786,,y,,,,,,,,,,,
c5,,,y,,,PB.6061.1,,,,,,,,
c5,B1_LR.4788,y,y,,,PB.6065.1,,,,,,,,
c5,B1_LR.4789,,y,,,,,,,,,,,
c5,B1_LR.4790,y,y,,,PB.6073.49,,,,,,,,
c5,B1_LR.4791,,y,,,,,,,,,,,
c5,B1_LR.4792,,y,,,,,,,,,,,
c5,B1_LR.4793,,y,,,,,,,,,,,
c5,B1_LR.4794,,y,,,,,,,,,,,
c5,B1_LR.4795,,y,,,,,,,,,,,
c5,B1_LR.4790.2,,y,,,,,,,,,,,
c5,,,y,,,PB.6073.61,,,,,,,,
c5,B1_LR.4796,,y,,,,,,,,,,,
c5,B1_LR.4797,,y,,,,,,,,,,,
c5,B1_LR.4798,,y,,,,,,,,,,,
c5,,,y,,,PB.6073.62,,,,,,,,
c5,B1_LR.4799,,y,,,,,,,,,,,
c5,,,y,,,"PB.6073.64, PB.6073.65",,,,,,,,
c5,,,y,,,"PB.6073.68, PB.6073.69, PB.6073.71, PB.6073.73, PB.6073.74",,,,,,,,
c5,B1_LR.4800,,y,,,,,,,,,,,
c5,B1_LR.4801,,y,,,,,,,,,,,
c5,B1_LR.4802,,y,,,,,,,,,,,
c5,,,y,,,PB.7077.1,,,,,,,,
c5,B1_LR.4803,y,y,,,"PB.6079.1, PB.6079.2",,,,,,,,
c5,B1_LR.4804,,y,,,,,,,,,,,
c5,,,y,,,,,PBsin.6105.1,,,,,,
c5,,,y,,,,,PBsin.6105.3,,,,,,
c5,B1_LR.4805,,y,,,PB.6081.1,,,,,,,,
c5,B1_LR.4806,,y,,,,,,,,,,,
c5,B1_LR.4807,,y,,,,,,,,,,,
c5,,,y,,,,,PBsin.6107.1,,,,,,
c5,B1_LR.4808,,y,,,,,,,,,,,
c5,,,y,,,,,PBsin.6109.1,,,,,,
c5,,,y,,,,,PBsin.6111.1,,,,,,
c5,B1_LR.4809,,y,,,,,,,,,,,
c5,B1_LR.4810,,y,,,,,,,,,,,
c5,B1_LR.4811,y,y,,,,,,,,,,,
c5,B1_LR.4811.2,,y,,,,,,,,,,,
c5,B1_LR.4812,,y,,,,,PBsin.6115,,,,,,
c5,,,y,,,,,PBsin.6116,,,,,,
c5,B1_LR.4813,,y,,,,,,,,,,FORWARD STRAND,
c5,B1_LR.4814,y,y,,,,,,,,,,,
c5,B1_LR.4815,,y,,,,,,,,,,,
c6,,,y,,,,b509bbea-2e8e-4f61-8917-f4d524b8db08,,,,,,,
c6,B1_LR.4816,,y,,,,,,,,,,,
c6,,,y,,,,dec216f7-7218-44f3-ac4c-54d94d538355,,,,,,,
c6,B1_LR.4817,,y,,,,,,,,,,FORWARD STRAND,
c6,B1_LR.4818,,y,,,,,,,,,,,
c6,,,y,,,,,"PBsin.6118.3, PBsin.6118.4",,,,,,
c6,B1_LR.4819,,y,,,,,,,,,,,
c6,B1_LR.4820,,y,,,,,,,,,,,
c6,,,y,,,,1d4177f5-6a1e-4f6a-b27e-7b1bdf07500e,,,,,,,
c6,B1_LR.4821,,y,,,,,,,,,,FORWARD STRAND,
c6,B1_LR.4822,,y,,,,,,,,,,,
c6,B1_LR.4823,,y,,,,,,,,,,,
c6,B1_LR.4824,,y,,,PB.6094,,,,,,,,
c6,B1_LR.4825,,y,,,,,,,,,,REVERSE STRAND,
c6,B1_LR.4826,,y,,,,,,,,,,,
c6,B1_LR.4827,,y,,,,,,,,,,,
c6,B1_LR.4828,,y,,,,,"PBsin.6127.14, PBsin.6127.20",,,,,,
c6,B1_LR.4829,,y,,,,,,,,,,,
c6,B1_LR.4830,y,y,,,,445c71a3-0f44-4d53-aaa9-63dbb7ad7331,,,,,,,
c6,,,y,,,PB.6131.1,,,,,,,,
c6,B1_LR.4831,y,y,y,,PB.6098.1,,,,,,,,
c6,B1_LR.4832,,y,,,,,,,,,,FORWARD STRAND,
c6,B1_LR.4833,,y,,,,,,,,,,,
c6,B1_LR.4834,,y,,,,,,,,,,,
c6,B1_LR.4835,y,y,,,PB.6102.13,,,,,,,,
c6,B1_LR.4836,,y,,,,,,,,,,,
c6,B1_LR.4837,,y,,,,,,,,,,,
c6,B1_LR.4838,,y,,,,,,,,,,,
c6,B1_LR.4839,,y,,,,,,,,,,,
c6,B1_LR.4840,,y,,,,,,,,,,,
c6,B1_LR.4841,,y,,,,,,,,,,,
c6,B1_LR.4842,,y,,,,,,,,,,,
c6,B1_LR.4843,,y,,,,,,,,,,,
c6,B1_LR.4844,,y,,,,,,,,,,,
c6,B1_LR.4845,,y,,,,c09a9819-b5ba-4d85-87c4-e5ca9bb74f79,,,,,,,
c6,B1_LR.4846,y,y,,,,,,,,,,,
c6,B1_LR.4847,,y,,,,,,,,,,,
c6,B1_LR.4848,,y,,,,,,,,,,,
c6,B1_LR.4849,,y,,,,,,,,,,,
c6,B1_LR.4850,y,y,,,PB.6109.1,,,,,,,,
c6,B1_LR.4851,y,y,,,,5389d178-e9ab-4105-828c-a4e6fe7423c0,,,,,,,
c6,B1_LR.4852,,y,,,,,,,,,,,
c6,B1_LR.4853,,y,,,,,,,,,,,
c6,B1_LR.4854,,y,,,,,,,,,,,
c6,B1_LR.4855,,y,,,,,,,,,,,
c6,B1_LR.4856,,y,,,,,,,,,,,
c6,,,y,,,,,PBsin.6148.1,,,,,,
c6,B1_LR.4857,,y,,,,,,,,,,,
c6,B1_LR.4858,,y,,,,,,,,,,,
c6,,,y,,,PB.6118.1,,,,,,,,
c6,B1_LR.4859,,y,,,,,,,,,,,
c6,B1_LR.4860,y,y,,,,,,,,,,,
c6,B1_LR.4861,,y,,,,,,,,,,,
c6,B1_LR.4862,,y,,,,,,,,,,,
c6,B1_LR.4863,y,y,,,,f5c1c5f3-058c-4641-a1d0-d49cf3208697,,,,,,,
c6,B1_LR.4864,,y,,,,,,,,,,,
c6,B1_LR.4865,,y,,,,,,,,,,,
c6,B1_LR.4866,,y,,,,,,,,,,,
c6,B1_LR.4867,,y,,,,,,,,,,,
c6,B1_LR.4868,,y,,,,,,,,,,,
c6,B1_LR.4869,,y,,,,,,,,,,,
c6,B1_LR.4870,,y,,,,,,,,,,,
c6,B1_LR.4871,,y,,,,,,,,,,,
c6,B1_LR.4872,,y,,,,,,,,,,,
c6,B1_LR.4873,y,y,,,,,,,,,,,
c6,B1_LR.4874,,y,,,,,,,,,,,
c6,B1_LR.4875,,y,,,,,,,,,,,
c6,,,y,,,,,PBsin.6162.1,,,,,,
c6,B1_LR.4876,,y,,,,,,,,,,,
c6,B1_LR.4877,,y,,,,,,,,,,,
c6,B1_LR.4878,,y,,,,,,,,,,,
c6,B1_LR.4879,y,y,,,,,,,,,,incorrectly fused,
c6,B1_LR.4879.2,,y,,,,,,,,,,,
c6,"B1_LR.4879.3, B1_LR.4879.4",,y,,,,,,,,,,,
c6,B1_LR.4880,y,y,,,PB.6134.1,,,,,,,,
c6,B1_LR.4881,y,y,,,PB.6135.1,,,,,,,,
c6,B1_LR.4882,,y,,,,,,,,,,,
c6,B1_LR.4883,y,y,,,PB.6137.1,,,,,,,,
c6,B1_LR.4884,,y,,,,,,,,,,,
c6,B1_LR.4885,y,y,,,PB.6139.1,,,,,,,,
c6,B1_LR.4886,,y,,,,,,,,,,,
c6,B1_LR.4887,,y,,,,,,,,,,,
c6,B1_LR.4888,,y,,,,,,,,,,,
c6,B1_LR.4889,,y,,,,,,,,,,,
c6,,,y,,,PB.6142.3,,,,,,,,
c6,B1_LR.4890,,y,,,,,,,,,,,
c6,B1_LR.4891,y,y,,,PB.6144.1,,,,,,,,
c6,B1_LR.4892,,y,,,,,,,,,,,
c6,B1_LR.4893,,y,,,,,,,,,,,
c6,B1_LR.4894,,y,,,,,,,,,,,
c6,B1_LR.4895,y,y,,,,,,,,,,,
c6,"B1_LR.4895.1, B1_LR.4895.2, B1_LR.4895.3",,y,,,PB.6147.6,,,,,,,,
c6,B1_LR.4896,y,y,,,,c0197f70-5fad-47cc-81c3-5fe4b22dbf9f,,,,,,,
c6,,,y,,,PB.6147.5,,,,,,,,
c6,,,y,,,PB.6148.1,,,,,,,,
c6,B1_LR.4897,y,y,,,PB.6147.11,,,,,,,,
c6,B1_LR.4898,,y,,,,,,,,,,,
c6,B1_LR.4899,,y,,,PB.6151.7,,,,,,,,
c6,B1_LR.4900,y,y,,,PB.6152.1,,,,,,,,
c6,B1_LR.4901,,y,,,,,,,,,,,
c6,,,y,,,PB.6154.2,,,,,,,,
c6,,,y,,,"PB.6154.6, PB.6154.4, PB.6154.5, PB.6154.7",,,,,,,,
c6,B1_LR.4902,,y,,,,,,,,,,,
c6,B1_LR.4903,y,y,,,PB.6157,,,,,,,,
c6,,,y,,,PB.6156.2,,,,,,,,
c6,B1_LR.4904,,y,,,PB.6158.1,,,,,,,,
c6,B1_LR.4905,,y,,,PB.6159.1,,,,,,,,
c6,,,y,,,,,PBsin.6196.1,,,,,,
c6,,,y,,,,67e67a8a-5bab-4523-a430-5c5e6cfc3505,,,,,,,
c6,,,y,,,,,PBsin.6197.1,,,,,,
c6,B1_LR.4906,,y,,,,,,,,,,,
c6,B1_LR.4907,y,y,,,,,PBsin.6199,,,,,REVERSE STRAND,
c6,,,y,,,PB.6160.1,,,,,,,FORWARD STRAND,
c6,B1_LR.4908,,y,,,,,,,,,,,
c6,B1_LR.4909,,y,,,,,,,,,,,
c6,B1_LR.4910,,y,,,,,,,,,,,
c6,B1_LR.4911,y,y,,,PB.6164.1,,,,,,,,
c6,B1_LR.4912,,y,,,,,,,,,,,
c6,B1_LR.4913,,y,,,,,,,,,,,
c6,B1_LR.4914,,y,,,,,,,,,,,
c6,B1_LR.4915,,y,,,,,,,,,,,
c6,B1_LR.4916,,y,,,,,,,,,,,
c6,B1_LR.4917,,y,,,,,,,,,,,
c6,B1_LR.4918,,y,,,,,,,,,,,
c6,B1_LR.4919,y,y,,,PB.6174.2,,,,,,,merged by stringtie,
c6,,,y,,,PB.6175.2,,,,,,,,
c6,B1_LR.4920,,y,,,,,,,,,,,
c6,B1_LR.4921,,y,,,,,,,,,,,
c6,B1_LR.4922,,y,,,,,,,,,,,
c6,B1_LR.4923,,y,,,,,,,,,,,
c6,,,y,,,PB.6181.1,,,,,,,,
c6,B1_LR.4924,,y,,,,,,,,,,,
c6,B1_LR.4925,,y,,,,,,,,,,,
c6,B1_LR.4926,,y,,,,,,,,,,,
c6,B1_LR.4927,,y,,,,,,,,,,,
c6,B1_LR.4928,,y,,,,,,,,,,,
c6,B1_LR.4929,,y,,,,,,,,,,,
c6,,,y,,,PB.6185.1,,,,,,,,
c6,B1_LR.4930,,y,,,PB.6186.1,,,,,,,,
c6,B1_LR.4931,y,y,,,,,,,,,,,
c6,B1_LR.4932,,y,,,,,,,,,,,
c6,,,y,,,,733b6ade-e8ee-448b-9dee-dd6509fc2efb,,,,,,,
c6,B1_LR.4933,,y,,,PB.6188.1,,,,,,,,
c6,B1_LR.4934,,y,,,,,,,,,,,
c6,B1_LR.4935,,y,,,,,,,,,,,
c6,B1_LR.4936,,y,,,,,,,,,,,
c6,B1_LR.4937,,y,,,,,,,,,,,
c6,,,y,,,,,PBsin.6233.1,,,,,,
c6,B1_LR.4938,,y,,,,,,,,,,,
c6,B1_LR.4939,,y,,,,,,,,,,,
c6,B1_LR.4940,,y,,,,,,,,,,,
c6,B1_LR.4941,,y,,,,,,,,,,,
c6,B1_LR.4942,y,y,,,,,PBsin.6237.2,,,,,,
c6,B1_LR.4943,,y,,,,,,,,,,,
c6,B1_LR.4944,,y,,,,,,,,,,,
c6,B1_LR.4945,,y,,,,,,,,,,,
c6,B1_LR.4946,,y,,,,,,,,,,,
c6,B1_LR.4947,,y,,,,,,,,,,,
c6,B1_LR.4948,,y,,,,,,,,,,,
c6,B1_LR.4949,y,y,,,,,PBsin.6246.1,,,,,,
c6,B1_LR.4950,,y,,,,,,,,,,,
c6,B1_LR.4951,y,y,,,PB.6205.1,,,,,,,,
c6,B1_LR.4952,,y,,,,,,,,,,,
c6,,,y,,,,,PBsin.6250.9,,,,,,
c6,B1_LR.4953,,y,,,,,,,,,,,
c6,B1_LR.4954,,y,,,,,,,,,,,
c6,B1_LR.4955,,y,,,,,,,,,,,
c6,B1_LR.4956,,y,,,,,,,,,,,
c6,B1_LR.4957,,y,,,,,,,,,,,
c6,B1_LR.4958,,y,,,,,,,,,,,
c6,,,y,,,,,PBsin.6254.1,,,,,,
c6,B1_LR.4959,,y,,,,,,,,,,,
c6,,,y,,,,,PBsin.6256.3,,,,,,
c6,B1_LR.4960,,y,,,,,,,,,,,
c6,B1_LR.4961,,y,,,,,,,,,,,
c6,B1_LR.4962,,y,,,,,,,,,,,
c6,B1_LR.4963,,y,,,,,,,,,,,
c6,B1_LR.4964,,y,,,,,,,,,,,
c6,,,y,,,,,PBsin.6261.1,,,,,,
c6,B1_LR.4965,y,y,,,,88c0fcd8-d6f7-4063-81e7-7f5e3a2cca31,,,,,,,
c6,B1_LR.4966,,y,,,,,,,,,,,
c6,B1_LR.4967,,y,,,,,,,,,,,
c6,,,y,,,PB.6220.2,,,,,,,,
c6,B1_LR.4968,,y,,,,,,,,,,,
c6,,,y,,,,827b0ef2-d118-4bd0-9c76-8fbdd6e30bfc,,,,,,,
c6,B1_LR.4969,,y,,,,,,,,,,,
c6,B1_LR.4970,y,y,,,,822d1822-753a-428f-aed0-f1f9dfd46e0d,,,,,,,
c6,B1_LR.4971,y,y,,,PB.6221.1,,,,,,,,
c6,,,y,,,PB.6220.8,,,,,,,,
c6,,,y,,,,,PBsin.6264.13,,,,,,
c6,B1_LR.4972,y,y,,,,,,,,,,,
c6,,,y,,,"PB.6220.9, PB.6220.10, PB.6220.11",,,,,,,,
c6,,,y,,,,,PBsin.6264.23,,,,,,
c6,,,y,,,PB.6220.13,,,,,,,,
c6,,,y,,,PB.6220.14,,,,,,,,
c6,B1_LR.4973,y,y,,,,,,,,,,,
c6,B1_LR.4974,,y,,,,,,,,,,,
c6,,,y,,,PB.6220.16,,,,,,,,
c6,B1_LR.4975,,y,,,,,,,,,,,
c6,B1_LR.4976,,y,,,,,,,,,,,
c6,B1_LR.4977,,y,,,,,,,,,,,
c6,B1_LR.4978,,y,,,,,,,,,,,
c6,B1_LR.4979,,y,,,,,,,,,,,
c6,B1_LR.4980,y,y,,,PB.6226.1,,,,,,,,
c6,,,y,,,PB.6227.1,,,,,,,,
c6,B1_LR.4981,,y,,,,,,,,,,,
c6,B1_LR.4982,y,y,,,PB.6230.5,,,,,,,,
c6,,,y,,,"PB.6230.30, PB.6230.88, PB.6230.28, PB.6230.78, PB.6230.34, PB.6230.79, PB.6230.35, PB.6230.43, PB.6230.47",,,,,,,,
c6,B1_LR.4983,,y,,,,,,,,,,,
c6,B1_LR.4984,,y,,,,,,,,,,,
c6,,,y,,,,,PBsin.6276.1,,,,,,
c6,B1_LR.4985,,y,,,,,,,,,,,
c6,B1_LR.4986,,y,,,,,,,,,,,
c6,B1_LR.4987,,y,,,,,,,,,,,
c6,B1_LR.4988,,y,,,PB.6236.1,,,,,,,,
c6,B1_LR.4989,,y,,,,,,,,,,,
c6,B1_LR.4990,,y,,,,,,,,,,,
c6,B1_LR.4991,,y,,,,,,,,,,,
c6,B1_LR.4992,y,y,,,PB.6240.2,75da12da-ff6d-40ec-8647-39a4c8134a07,,,,,,,
c6,B1_LR.4993,y,y,,,,,,,,,,,
c6,B1_LR.4994,,y,,,,,,,,,,,
c6,B1_LR.4995,,y,,,,,,,,,,,
c6,B1_LR.4996,y,y,,,,,"PBsin.6285.32, PBsin.6285.40, PBsin.6285.43",,,,,,
c6,B1_LR.4997,y,y,,,PB.6243.1,,,,,,,,
c6,,,y,,,"PB.6243.4, PB.6243.13, PB.6243.14, PB.6243.9, PB.6243.6, PB.6243.10, PB.6243.5",,,,,,,,
c6,B1_LR.4998,,y,,,,,,,,Cupin-8 domain protein,,,
c6,B1_LR.4999,y,y,,,PB.6245.1,,,,,Conserved ctenophore ankyrin protein 1,,,
c6,,,y,,,PB.6246.1,,,,,Conserved ctenophore ankyrin protein 2,,,
c6,B1_LR.5000,,y,,,,,,,,,,,
c6,B1_LR.5001,,y,,,,,,,,,,,
c6,B1_LR.5002,,y,,,,,,,,,,,
c6,,,y,,,PB.6252.1,,,,,,,,
c6,B1_LR.5003,,y,,,,,,,,,,,
c6,B1_LR.5004,y,y,,,PB.6253,,,,,,,,
c6,,,y,,,PB.6254,,,,,,,,
c6,B1_LR.5005,,y,,,,,,,,,,,
c6,B1_LR.5006,,y,,,,,,,,,,,
c6,B1_LR.5007,,y,,,,,,,,,,,
c6,B1_LR.5008,,y,,,,,,,,,,,
c6,,,y,,,,a20e100f-5da1-4118-8fc7-483e89320fa5,,,,,,,
c6,B1_LR.5009,,y,,,,,,,,,,,
c6,B1_LR.5010,,y,,,,,,,,,,,
c6,B1_LR.5011,y,y,,,PB.6260.1,,,,,,,,
c6,,,y,,,,,PBsin.6302.37,,,,,,
c6,B1_LR.5012,,y,,,,,,,,,,,
